disease,state,year,temperature,precipitation,event,number,vasccine_approved,vasccine_years
BRUCELLOSIS [UNDULANT FEVER],IN,1980,57.8,7.32,CASES,2,NULL,NULL
BRUCELLOSIS [UNDULANT FEVER],OH,1980,57.6,5.03,CASES,3,NULL,NULL
BRUCELLOSIS [UNDULANT FEVER],NM,1980,71.9,1.29,DEATHS,35,NULL,NULL
BRUCELLOSIS [UNDULANT FEVER],IL,1980,72.8,5.48,DEATHS,321,NULL,NULL
BRUCELLOSIS [UNDULANT FEVER],OK,1980,78.6,4.16,DEATHS,51,NULL,NULL
BRUCELLOSIS [UNDULANT FEVER],MA,1980,65.9,3.39,DEATHS,261,NULL,NULL
BRUCELLOSIS [UNDULANT FEVER],NC,1980,77,4.06,DEATHS,42,NULL,NULL
BRUCELLOSIS [UNDULANT FEVER],HI,1980,76,2.44,DEATHS,35,NULL,NULL
BRUCELLOSIS [UNDULANT FEVER],KS,1980,75.8,3.84,DEATHS,53,NULL,NULL
BRUCELLOSIS [UNDULANT FEVER],MI,1980,63.7,4.24,DEATHS,159,NULL,NULL
BRUCELLOSIS [UNDULANT FEVER],VA,1980,73.6,3.37,DEATHS,77,NULL,NULL
BRUCELLOSIS [UNDULANT FEVER],AZ,1980,78.6,0.44,DEATHS,124,NULL,NULL
BRUCELLOSIS [UNDULANT FEVER],DE,1980,72.7,3.94,DEATHS,21,NULL,NULL
BRUCELLOSIS [UNDULANT FEVER],TN,1980,75.7,5.51,DEATHS,225,NULL,NULL
BRUCELLOSIS [UNDULANT FEVER],MO,1980,74,7.62,DEATHS,147,NULL,NULL
BRUCELLOSIS [UNDULANT FEVER],WI,1980,64.4,5.09,DEATHS,99,NULL,NULL
BRUCELLOSIS [UNDULANT FEVER],CO,1980,64.5,1.19,DEATHS,120,NULL,NULL
BRUCELLOSIS [UNDULANT FEVER],NY,1980,64,3.86,DEATHS,273,NULL,NULL
BRUCELLOSIS [UNDULANT FEVER],IN,1980,71.9,4.46,DEATHS,185,NULL,NULL
BRUCELLOSIS [UNDULANT FEVER],NJ,1980,69.9,4.44,DEATHS,965,NULL,NULL
BRUCELLOSIS [UNDULANT FEVER],DC,1980,78.7,2.56,DEATHS,71,NULL,NULL
BRUCELLOSIS [UNDULANT FEVER],OH,1980,69.8,6.42,DEATHS,573,NULL,NULL
BRUCELLOSIS [UNDULANT FEVER],LA,1980,81.2,7.24,DEATHS,103,NULL,NULL
BRUCELLOSIS [UNDULANT FEVER],GA,1980,80.5,3.76,DEATHS,97,NULL,NULL
BRUCELLOSIS [UNDULANT FEVER],OR,1980,56.7,2.34,DEATHS,76,NULL,NULL
BRUCELLOSIS [UNDULANT FEVER],UT,1980,67.3,0.41,DEATHS,50,NULL,NULL
BRUCELLOSIS [UNDULANT FEVER],AR,1980,77.9,5.41,DEATHS,57,NULL,NULL
BRUCELLOSIS [UNDULANT FEVER],IA,1980,70.2,5.43,DEATHS,38,NULL,NULL
BRUCELLOSIS [UNDULANT FEVER],RI,1980,66.9,3.56,DEATHS,43,NULL,NULL
BRUCELLOSIS [UNDULANT FEVER],MN,1980,63.2,5.73,DEATHS,98,NULL,NULL
BRUCELLOSIS [UNDULANT FEVER],WA,1980,54.6,3.59,DEATHS,140,NULL,NULL
BRUCELLOSIS [UNDULANT FEVER],CA,1980,73.2,0.09,DEATHS,908,NULL,NULL
BRUCELLOSIS [UNDULANT FEVER],NV,1980,67.9,0.13,DEATHS,29,NULL,NULL
BRUCELLOSIS [UNDULANT FEVER],FL,1980,82.2,5.49,DEATHS,259,NULL,NULL
BRUCELLOSIS [UNDULANT FEVER],MD,1980,72.5,4.7,DEATHS,68,NULL,NULL
BRUCELLOSIS [UNDULANT FEVER],TX,1980,79.3,5.26,DEATHS,524,NULL,NULL
BRUCELLOSIS [UNDULANT FEVER],AL,1980,79.9,3.46,DEATHS,125,NULL,NULL
BRUCELLOSIS [UNDULANT FEVER],NE,1980,70.2,2.39,DEATHS,68,NULL,NULL
BRUCELLOSIS [UNDULANT FEVER],CT,1980,66.7,3.23,DEATHS,110,NULL,NULL
BRUCELLOSIS [UNDULANT FEVER],KY,1980,73.8,4.97,DEATHS,70,NULL,NULL
BRUCELLOSIS [UNDULANT FEVER],PA,1980,66.6,5.71,DEATHS,358,NULL,NULL
CHICKENPOX [VARICELLA],NY,1890,NULL,NULL,DEATHS,20,NULL,NULL
CHICKENPOX [VARICELLA],PA,1890,NULL,NULL,DEATHS,1,NULL,NULL
CHICKENPOX [VARICELLA],IL,1890,NULL,NULL,DEATHS,1,NULL,NULL
CHICKENPOX [VARICELLA],DC,1890,NULL,NULL,DEATHS,1,NULL,NULL
CHICKENPOX [VARICELLA],KY,1890,NULL,NULL,DEATHS,1,NULL,NULL
CHICKENPOX [VARICELLA],MD,1890,NULL,NULL,DEATHS,1,NULL,NULL
CHICKENPOX [VARICELLA],MO,1890,NULL,NULL,DEATHS,1,NULL,NULL
CHICKENPOX [VARICELLA],OR,1920,45.63333333,2.124166667,CASES,436,NULL,NULL
CHICKENPOX [VARICELLA],ID,1920,41.78333333,1.475,CASES,87,NULL,NULL
CHICKENPOX [VARICELLA],DE,1920,57.7875,3.60625,CASES,28,NULL,NULL
CHICKENPOX [VARICELLA],LA,1920,65.84166667,3.05,CASES,148,NULL,NULL
CHICKENPOX [VARICELLA],AL,1920,62.25,3.975,CASES,350,NULL,NULL
CHICKENPOX [VARICELLA],NE,1920,45.81666667,1.695833333,CASES,416,NULL,NULL
CHICKENPOX [VARICELLA],PA,1920,46.01666667,3.580833333,CASES,6595,NULL,NULL
CHICKENPOX [VARICELLA],CA,1920,57.15,1.271666667,CASES,2768,NULL,NULL
CHICKENPOX [VARICELLA],UT,1920,46.19166667,0.866666667,CASES,1201,NULL,NULL
CHICKENPOX [VARICELLA],NC,1920,57.25833333,4.543333333,CASES,698,NULL,NULL
CHICKENPOX [VARICELLA],NH,1920,40.66666667,3.249166667,CASES,0,NULL,NULL
CHICKENPOX [VARICELLA],RI,1920,46.675,3.361666667,CASES,55,NULL,NULL
CHICKENPOX [VARICELLA],MI,1920,40.83333333,2.385,CASES,3900,NULL,NULL
CHICKENPOX [VARICELLA],NV,1920,48.93333333,0.53,CASES,28,NULL,NULL
CHICKENPOX [VARICELLA],MD,1920,52.03333333,3.885,CASES,3759,NULL,NULL
CHICKENPOX [VARICELLA],SC,1920,61.225,4.730833333,CASES,201,NULL,NULL
CHICKENPOX [VARICELLA],IL,1920,49.23333333,2.9825,CASES,5900,NULL,NULL
CHICKENPOX [VARICELLA],NY,1920,42.375,3.1975,CASES,10137,NULL,NULL
CHICKENPOX [VARICELLA],FL,1920,69.36666667,5.111666667,CASES,58,NULL,NULL
CHICKENPOX [VARICELLA],WA,1920,45.95,3.079166667,CASES,1890,NULL,NULL
CHICKENPOX [VARICELLA],MA,1920,45.29166667,3.084166667,CASES,2555,NULL,NULL
CHICKENPOX [VARICELLA],AR,1920,59.11666667,3.1125,CASES,142,NULL,NULL
CHICKENPOX [VARICELLA],CO,1920,42.675,1.269166667,CASES,1237,NULL,NULL
CHICKENPOX [VARICELLA],TN,1920,56.2,3.8325,CASES,703,NULL,NULL
CHICKENPOX [VARICELLA],MO,1920,52.35,3.34,CASES,1490,NULL,NULL
CHICKENPOX [VARICELLA],VA,1920,53.14166667,4.0025,CASES,791,NULL,NULL
CHICKENPOX [VARICELLA],ND,1920,37.71666667,1.5025,CASES,141,NULL,NULL
CHICKENPOX [VARICELLA],OH,1920,48.06666667,3.174166667,CASES,5140,NULL,NULL
CHICKENPOX [VARICELLA],MN,1920,37.675,2.045,CASES,3763,NULL,NULL
CHICKENPOX [VARICELLA],MT,1920,39.55833333,1.445,CASES,410,NULL,NULL
CHICKENPOX [VARICELLA],OK,1920,58.35,2.269166667,CASES,149,NULL,NULL
CHICKENPOX [VARICELLA],ME,1920,38.66666667,2.935,CASES,503,NULL,NULL
CHICKENPOX [VARICELLA],IN,1920,48.95,3.111666667,CASES,1409,NULL,NULL
CHICKENPOX [VARICELLA],DC,1920,NULL,NULL,CASES,1485,NULL,NULL
CHICKENPOX [VARICELLA],KY,1920,53.875,3.726666667,CASES,250,NULL,NULL
CHICKENPOX [VARICELLA],GA,1920,62.28333333,4.5025,CASES,136,NULL,NULL
CHICKENPOX [VARICELLA],WI,1920,39.475,2.734166667,CASES,3707,NULL,NULL
CHICKENPOX [VARICELLA],AZ,1920,43.9,0.98,CASES,2,NULL,NULL
CHICKENPOX [VARICELLA],NJ,1920,49.375,3.745833333,CASES,1610,NULL,NULL
CHICKENPOX [VARICELLA],TX,1920,63.59166667,1.704166667,CASES,380,NULL,NULL
CHICKENPOX [VARICELLA],KS,1920,51.925,1.963333333,CASES,808,NULL,NULL
CHICKENPOX [VARICELLA],CT,1920,46.35,3.318333333,CASES,519,NULL,NULL
CHICKENPOX [VARICELLA],VT,1920,39.75833333,3.214166667,CASES,121,NULL,NULL
CHICKENPOX [VARICELLA],IA,1920,45.08333333,2.583333333,CASES,238,NULL,NULL
CHICKENPOX [VARICELLA],WV,1920,49.6,3.929166667,CASES,528,NULL,NULL
CHICKENPOX [VARICELLA],NM,1920,50.03,0.761,CASES,91,NULL,NULL
CHICKENPOX [VARICELLA],SD,1920,42.19166667,1.5075,CASES,169,NULL,NULL
CHICKENPOX [VARICELLA],NH,1930,42.55425532,3.470531915,CASES,40,NULL,NULL
CHICKENPOX [VARICELLA],RI,1930,48.70106383,3.605851064,CASES,1812,NULL,NULL
CHICKENPOX [VARICELLA],MI,1930,43.64787234,2.508085106,CASES,29361,NULL,NULL
CHICKENPOX [VARICELLA],NV,1930,49.88387097,0.779139785,CASES,21,NULL,NULL
CHICKENPOX [VARICELLA],MD,1930,54.27978723,3.248723404,CASES,25137,NULL,NULL
CHICKENPOX [VARICELLA],SC,1930,63.1893617,3.855425532,CASES,1670,NULL,NULL
CHICKENPOX [VARICELLA],IL,1930,52.2893617,3.171702128,CASES,37299,NULL,NULL
CHICKENPOX [VARICELLA],NY,1930,44.79893617,3.343829787,CASES,78395,NULL,NULL
CHICKENPOX [VARICELLA],FL,1930,70.27021277,4.541489362,CASES,1992,NULL,NULL
CHICKENPOX [VARICELLA],WA,1930,46.36276596,3.010319149,CASES,17941,NULL,NULL
CHICKENPOX [VARICELLA],MA,1930,47.25531915,3.525212766,CASES,24541,NULL,NULL
CHICKENPOX [VARICELLA],AR,1930,61.34042553,4.127340426,CASES,1118,NULL,NULL
CHICKENPOX [VARICELLA],CO,1930,44.44680851,1.501702128,CASES,11768,NULL,NULL
CHICKENPOX [VARICELLA],TN,1930,58.65851064,4.220957447,CASES,4028,NULL,NULL
CHICKENPOX [VARICELLA],MO,1930,55.21382979,3.516382979,CASES,14754,NULL,NULL
CHICKENPOX [VARICELLA],VA,1930,55.44468085,3.272021277,CASES,7317,NULL,NULL
CHICKENPOX [VARICELLA],ND,1930,40.4787234,1.434574468,CASES,1993,NULL,NULL
CHICKENPOX [VARICELLA],OH,1930,50.89574468,3.197234043,CASES,49072,NULL,NULL
CHICKENPOX [VARICELLA],MN,1930,40.62021277,1.958829787,CASES,34469,NULL,NULL
CHICKENPOX [VARICELLA],MT,1930,41.52340426,1.514680851,CASES,3359,NULL,NULL
CHICKENPOX [VARICELLA],OK,1930,60.42765957,2.863404255,CASES,2251,NULL,NULL
CHICKENPOX [VARICELLA],ME,1930,40.07234043,3.430957447,CASES,75241,NULL,NULL
CHICKENPOX [VARICELLA],IN,1930,51.90638298,3.311276596,CASES,12592,NULL,NULL
CHICKENPOX [VARICELLA],DC,1930,NULL,NULL,CASES,7374,NULL,NULL
CHICKENPOX [VARICELLA],KY,1930,56.37553191,3.830319149,CASES,912,NULL,NULL
CHICKENPOX [VARICELLA],GA,1930,64.20744681,4.165425532,CASES,2042,NULL,NULL
CHICKENPOX [VARICELLA],WI,1930,42.74468085,2.481595745,CASES,38615,NULL,NULL
CHICKENPOX [VARICELLA],AZ,1930,58.72586207,1.160517241,CASES,110,NULL,NULL
CHICKENPOX [VARICELLA],NJ,1930,51.55319149,3.480638298,CASES,17225,NULL,NULL
CHICKENPOX [VARICELLA],TX,1930,65.02446809,2.284361702,CASES,5797,NULL,NULL
CHICKENPOX [VARICELLA],KS,1930,54.57021277,2.26606383,CASES,7800,NULL,NULL
CHICKENPOX [VARICELLA],CT,1930,48.29148936,3.693085106,CASES,7394,NULL,NULL
CHICKENPOX [VARICELLA],VT,1930,41.57978723,3.403085106,CASES,541,NULL,NULL
CHICKENPOX [VARICELLA],IA,1930,48.42021277,2.595212766,CASES,42387,NULL,NULL
CHICKENPOX [VARICELLA],WV,1930,52.15425532,3.610638298,CASES,3317,NULL,NULL
CHICKENPOX [VARICELLA],NM,1930,52.89574468,1.261702128,CASES,1014,NULL,NULL
CHICKENPOX [VARICELLA],SD,1930,45.21914894,1.510319149,CASES,1597,NULL,NULL
CHICKENPOX [VARICELLA],OR,1930,46.61595745,2.313829787,CASES,5274,NULL,NULL
CHICKENPOX [VARICELLA],ID,1930,42.69468085,1.853191489,CASES,428,NULL,NULL
CHICKENPOX [VARICELLA],DE,1930,54.54680851,3.288297872,CASES,658,NULL,NULL
CHICKENPOX [VARICELLA],LA,1930,67.05212766,4.686382979,CASES,1643,NULL,NULL
CHICKENPOX [VARICELLA],AL,1930,64.15319149,4.538510638,CASES,3366,NULL,NULL
CHICKENPOX [VARICELLA],NE,1930,48.93510638,1.850531915,CASES,4462,NULL,NULL
CHICKENPOX [VARICELLA],PA,1930,48.62021277,3.352553191,CASES,49226,NULL,NULL
CHICKENPOX [VARICELLA],CA,1930,57.73085106,1.597446809,CASES,34192,NULL,NULL
CHICKENPOX [VARICELLA],UT,1930,47.58723404,1.119361702,CASES,8469,NULL,NULL
CHICKENPOX [VARICELLA],NC,1930,59.3,3.885106383,CASES,4686,NULL,NULL
CHICKENPOX [VARICELLA],MA,1980,57.3,2.83,CASES,2618,NULL,NULL
CHICKENPOX [VARICELLA],MO,1980,60.2,7.54,CASES,20,NULL,NULL
CHICKENPOX [VARICELLA],OH,1980,57.6,5.03,CASES,1204,NULL,NULL
CHICKENPOX [VARICELLA],MN,1980,54.1,1.96,CASES,28,NULL,NULL
CHICKENPOX [VARICELLA],IN,1980,57.8,7.32,CASES,319,NULL,NULL
CHICKENPOX [VARICELLA],WI,1980,53.2,1.93,CASES,1,NULL,NULL
CHICKENPOX [VARICELLA],NJ,1980,60.6,4.48,CASES,546,NULL,NULL
CHICKENPOX [VARICELLA],KS,1980,60.3,6.43,CASES,17,NULL,NULL
CHICKENPOX [VARICELLA],CT,1980,58.2,3.37,CASES,3993,NULL,NULL
CHICKENPOX [VARICELLA],IA,1980,57.8,2.54,CASES,1,NULL,NULL
CHICKENPOX [VARICELLA],NE,1980,56,4.34,CASES,39,NULL,NULL
CHICKENPOX [VARICELLA],PA,1980,57.2,3.33,CASES,2143,NULL,NULL
CHICKENPOX [VARICELLA],RI,1980,57.5,2.44,CASES,186,NULL,NULL
CHICKENPOX [VARICELLA],NY,1980,55.2,3.2,CASES,1675,NULL,NULL
CHICKENPOX [VARICELLA],FL,1980,82.2,5.49,DEATHS,84,NULL,NULL
CHICKENPOX [VARICELLA],WA,1980,54.6,3.59,DEATHS,48,NULL,NULL
CHICKENPOX [VARICELLA],AR,1980,77.9,5.41,DEATHS,23,NULL,NULL
CHICKENPOX [VARICELLA],TN,1980,75.7,5.51,DEATHS,101,NULL,NULL
CHICKENPOX [VARICELLA],IN,1980,71.9,4.46,DEATHS,88,NULL,NULL
CHICKENPOX [VARICELLA],CO,1980,64.5,1.19,DEATHS,39,NULL,NULL
CHICKENPOX [VARICELLA],VA,1980,73.6,3.37,DEATHS,38,NULL,NULL
CHICKENPOX [VARICELLA],HI,1980,76,2.44,DEATHS,21,NULL,NULL
CHICKENPOX [VARICELLA],WI,1980,64.4,5.09,DEATHS,35,NULL,NULL
CHICKENPOX [VARICELLA],NJ,1980,69.9,4.44,DEATHS,321,NULL,NULL
CHICKENPOX [VARICELLA],KS,1980,75.8,3.84,DEATHS,30,NULL,NULL
CHICKENPOX [VARICELLA],CT,1980,66.7,3.23,DEATHS,44,NULL,NULL
CHICKENPOX [VARICELLA],OK,1980,78.6,4.16,DEATHS,11,NULL,NULL
CHICKENPOX [VARICELLA],IA,1980,70.2,5.43,DEATHS,20,NULL,NULL
CHICKENPOX [VARICELLA],DC,1980,78.7,2.56,DEATHS,45,NULL,NULL
CHICKENPOX [VARICELLA],KY,1980,73.8,4.97,DEATHS,26,NULL,NULL
CHICKENPOX [VARICELLA],GA,1980,80.5,3.76,DEATHS,67,NULL,NULL
CHICKENPOX [VARICELLA],AZ,1980,78.6,0.44,DEATHS,37,NULL,NULL
CHICKENPOX [VARICELLA],TX,1980,79.3,5.26,DEATHS,208,NULL,NULL
CHICKENPOX [VARICELLA],NE,1980,70.2,2.39,DEATHS,28,NULL,NULL
CHICKENPOX [VARICELLA],PA,1980,66.6,5.71,DEATHS,172,NULL,NULL
CHICKENPOX [VARICELLA],NM,1980,71.9,1.29,DEATHS,19,NULL,NULL
CHICKENPOX [VARICELLA],OR,1980,56.7,2.34,DEATHS,31,NULL,NULL
CHICKENPOX [VARICELLA],RI,1980,66.9,3.56,DEATHS,19,NULL,NULL
CHICKENPOX [VARICELLA],DE,1980,72.7,3.94,DEATHS,6,NULL,NULL
CHICKENPOX [VARICELLA],LA,1980,81.2,7.24,DEATHS,62,NULL,NULL
CHICKENPOX [VARICELLA],AL,1980,79.9,3.46,DEATHS,47,NULL,NULL
CHICKENPOX [VARICELLA],CA,1980,73.2,0.09,DEATHS,303,NULL,NULL
CHICKENPOX [VARICELLA],UT,1980,67.3,0.41,DEATHS,11,NULL,NULL
CHICKENPOX [VARICELLA],NC,1980,77,4.06,DEATHS,16,NULL,NULL
CHICKENPOX [VARICELLA],NY,1980,64,3.86,DEATHS,95,NULL,NULL
CHICKENPOX [VARICELLA],MA,1980,65.9,3.39,DEATHS,105,NULL,NULL
CHICKENPOX [VARICELLA],MI,1980,63.7,4.24,DEATHS,90,NULL,NULL
CHICKENPOX [VARICELLA],MO,1980,74,7.62,DEATHS,68,NULL,NULL
CHICKENPOX [VARICELLA],NV,1980,67.9,0.13,DEATHS,18,NULL,NULL
CHICKENPOX [VARICELLA],OH,1980,69.8,6.42,DEATHS,220,NULL,NULL
CHICKENPOX [VARICELLA],MD,1980,72.5,4.7,DEATHS,59,NULL,NULL
CHICKENPOX [VARICELLA],IL,1980,72.8,5.48,DEATHS,140,NULL,NULL
CHICKENPOX [VARICELLA],MN,1980,63.2,5.73,DEATHS,26,NULL,NULL
CHLAMYDIA,NY,2010,46.76136364,3.8675,CASES,7493222,2016,NULL
CHOLERA,NY,1890,NULL,NULL,DEATHS,6,2016,NULL
CHOLERA,OH,1900,71.1,4.05,DEATHS,2,2016,NULL
CHOLERA,LA,1900,62.5,5.465,DEATHS,33,2016,NULL
CHOLERA,MA,1900,25.6,2.53,DEATHS,1,2016,NULL
CHOLERA,MN,1900,57.5,0.8,DEATHS,3,2016,NULL
CHOLERA,DE,1910,75.1,6.08,DEATHS,2,2016,NULL
CHOLERA,NH,1910,39.6,1.91,DEATHS,1,2016,NULL
CHOLERA,MA,1910,52.64444444,3.326666667,DEATHS,160,2016,NULL
CHOLERA,CA,1910,71.4,0.155,DEATHS,4,2016,NULL
CHOLERA,MS,1910,74.6,5.07,DEATHS,1,2016,NULL
CHOLERA,NY,1910,58.7,4.275,DEATHS,6,2016,NULL
CHOLERA,MO,1910,69.8,4.185,DEATHS,2,2016,NULL
CHOLERA,WV,1910,70,4.15,DEATHS,1,2016,NULL
CHOLERA,RI,1910,53.9,2.913333333,DEATHS,17,2016,NULL
CHOLERA,KS,1910,51.5,2.82,DEATHS,2,2016,NULL
CHOLERA,NJ,1910,56.45,3.23125,DEATHS,92,2016,NULL
CHOLERA,MI,1910,45.725,3.1475,DEATHS,4,2016,NULL
CHOLERA,OH,1910,59.675,3.97375,DEATHS,50,2016,NULL
CRYPTOSPORIDIOSIS,NY,2010,46.76136364,3.8675,CASES,10732,NULL,NULL
DENGUE,GA,1920,64.75,5.613333333,CASES,5,NULL,NULL
DENGUE,MN,1920,29.825,1.92,CASES,0,NULL,NULL
DENGUE,VT,1920,37.6,4.75,CASES,0,NULL,NULL
DENGUE,MA,1920,49.25,4.053333333,CASES,0,NULL,NULL
DENGUE,NJ,1920,60.1,3.85,CASES,0,NULL,NULL
DENGUE,AL,1920,64.53333333,4.286666667,CASES,0,NULL,NULL
DENGUE,TN,1920,69.2,3.8525,CASES,0,NULL,NULL
DENGUE,IL,1920,55.58,3.09,CASES,0,NULL,NULL
DENGUE,MD,1920,55.21666667,4.525,CASES,0,NULL,NULL
DENGUE,AR,1920,69,3.98,CASES,0,NULL,NULL
DENGUE,TX,1920,65.96666667,1.77,CASES,0,NULL,NULL
DENGUE,IN,1920,42.8,3.34,CASES,0,NULL,NULL
DENGUE,ME,1920,43.03333333,4.08,CASES,0,NULL,NULL
DENGUE,UT,1920,57.7,0.875,CASES,0,NULL,NULL
DENGUE,OR,1920,50.4,0.975,CASES,0,NULL,NULL
DENGUE,CA,1920,59.38333333,0.81,CASES,0,NULL,NULL
DENGUE,KY,1920,60.03333333,3.71,CASES,0,NULL,NULL
DENGUE,NE,1920,48.6,0.71,CASES,0,NULL,NULL
DENGUE,FL,1920,80.33333333,7.81,CASES,14,NULL,NULL
DENGUE,VA,1920,62.525,4.775,CASES,0,NULL,NULL
DENGUE,PA,1920,49.31666667,4.143333333,CASES,0,NULL,NULL
DENGUE,CO,1920,18.9,0.67,CASES,0,NULL,NULL
DENGUE,NH,1920,33.75,3.34,CASES,0,NULL,NULL
DENGUE,MO,1920,51.52,2.876,CASES,0,NULL,NULL
DENGUE,WA,1920,59.65,1.61,CASES,0,NULL,NULL
DENGUE,NM,1920,60.95,1.005,CASES,0,NULL,NULL
DENGUE,RI,1920,58.9,4.63,CASES,0,NULL,NULL
DENGUE,CT,1920,54.84,3.982,CASES,0,NULL,NULL
DENGUE,OH,1920,56.7,3.29,CASES,0,NULL,NULL
DENGUE,MT,1920,57.55,1.04,CASES,0,NULL,NULL
DENGUE,WI,1920,47.96666667,4.173333333,CASES,0,NULL,NULL
DENGUE,NY,1920,46.28333333,3.858333333,CASES,0,NULL,NULL
DENGUE,DC,1920,NULL,NULL,CASES,0,NULL,NULL
DENGUE,NC,1920,70.8,8.575,CASES,0,NULL,NULL
DENGUE,WV,1920,64.55,5.205,CASES,0,NULL,NULL
DENGUE,MI,1920,43.76666667,2.656666667,CASES,0,NULL,NULL
DENGUE,DE,1920,63.4,5.9,CASES,0,NULL,NULL
DENGUE,LA,1920,77.275,2.2475,CASES,0,NULL,NULL
DENGUE,SC,1920,63.76666667,5.951666667,CASES,0,NULL,NULL
DENGUE,AR,1920,69,3.98,DEATHS,0,NULL,NULL
DENGUE,TX,1920,65.96666667,1.77,DEATHS,0,NULL,NULL
DENGUE,IN,1920,42.8,3.34,DEATHS,0,NULL,NULL
DENGUE,ME,1920,43.03333333,4.08,DEATHS,0,NULL,NULL
DENGUE,UT,1920,57.7,0.875,DEATHS,0,NULL,NULL
DENGUE,OR,1920,50.4,0.975,DEATHS,0,NULL,NULL
DENGUE,CA,1920,59.38333333,0.81,DEATHS,0,NULL,NULL
DENGUE,KY,1920,60.03333333,3.71,DEATHS,0,NULL,NULL
DENGUE,NE,1920,48.6,0.71,DEATHS,0,NULL,NULL
DENGUE,FL,1920,80.33333333,7.81,DEATHS,0,NULL,NULL
DENGUE,VA,1920,62.525,4.775,DEATHS,0,NULL,NULL
DENGUE,PA,1920,49.31666667,4.143333333,DEATHS,0,NULL,NULL
DENGUE,CO,1920,18.9,0.67,DEATHS,0,NULL,NULL
DENGUE,NH,1920,33.75,3.34,DEATHS,0,NULL,NULL
DENGUE,MO,1920,51.52,2.876,DEATHS,0,NULL,NULL
DENGUE,WA,1920,62.4,1.04,DEATHS,0,NULL,NULL
DENGUE,NM,1920,60.95,1.005,DEATHS,0,NULL,NULL
DENGUE,CT,1920,54.84,3.982,DEATHS,0,NULL,NULL
DENGUE,OH,1920,56.7,3.29,DEATHS,0,NULL,NULL
DENGUE,MT,1920,57.55,1.04,DEATHS,0,NULL,NULL
DENGUE,WI,1920,47.96666667,4.173333333,DEATHS,0,NULL,NULL
DENGUE,NY,1920,46.28333333,3.858333333,DEATHS,0,NULL,NULL
DENGUE,DC,1920,NULL,NULL,DEATHS,0,NULL,NULL
DENGUE,NC,1920,70.8,8.575,DEATHS,0,NULL,NULL
DENGUE,WV,1920,64.55,5.205,DEATHS,0,NULL,NULL
DENGUE,MI,1920,43.76666667,2.656666667,DEATHS,0,NULL,NULL
DENGUE,DE,1920,63.4,5.9,DEATHS,0,NULL,NULL
DENGUE,LA,1920,77.275,2.2475,DEATHS,0,NULL,NULL
DENGUE,SC,1920,63.76666667,5.951666667,DEATHS,0,NULL,NULL
DENGUE,GA,1920,64.75,5.613333333,DEATHS,0,NULL,NULL
DENGUE,MN,1920,29.825,1.92,DEATHS,0,NULL,NULL
DENGUE,VT,1920,37.6,4.75,DEATHS,0,NULL,NULL
DENGUE,MA,1920,49.25,4.053333333,DEATHS,0,NULL,NULL
DENGUE,NJ,1920,60.1,3.85,DEATHS,0,NULL,NULL
DENGUE,AL,1920,64.53333333,4.286666667,DEATHS,0,NULL,NULL
DENGUE,TN,1920,69.2,3.8525,DEATHS,0,NULL,NULL
DENGUE,IL,1920,55.58,3.09,DEATHS,0,NULL,NULL
DENGUE,MD,1920,55.21666667,4.525,DEATHS,0,NULL,NULL
DENGUE,PA,1930,22.2,3.45,CASES,0,NULL,NULL
DENGUE,CO,1930,18.3,0.55,CASES,0,NULL,NULL
DENGUE,MO,1930,29,1.04,CASES,2,NULL,NULL
DENGUE,WA,1930,31,7.91,CASES,0,NULL,NULL
DENGUE,NV,1930,30.8,0.45,CASES,0,NULL,NULL
DENGUE,CT,1930,22,3.47,CASES,0,NULL,NULL
DENGUE,OH,1930,25.4,1.73,CASES,0,NULL,NULL
DENGUE,MT,1930,19.4,1.23,CASES,0,NULL,NULL
DENGUE,WI,1930,12.8,0.44,CASES,0,NULL,NULL
DENGUE,NY,1930,15.9,3.45,CASES,0,NULL,NULL
DENGUE,DC,1930,NULL,NULL,CASES,0,NULL,NULL
DENGUE,RI,1930,24.3,4,CASES,0,NULL,NULL
DENGUE,MI,1930,15.3,0.88,CASES,0,NULL,NULL
DENGUE,LA,1930,49,8.02,CASES,0,NULL,NULL
DENGUE,SC,1930,44.2,8.39,CASES,0,NULL,NULL
DENGUE,GA,1930,47.3,10.1,CASES,0,NULL,NULL
DENGUE,MA,1930,20.7,3.57,CASES,0,NULL,NULL
DENGUE,AL,1930,47.1,10.08,CASES,0,NULL,NULL
DENGUE,TN,1930,38.4,3.49,CASES,0,NULL,NULL
DENGUE,IL,1930,24.6,0.63,CASES,0,NULL,NULL
DENGUE,MD,1930,30.2,4.68,CASES,0,NULL,NULL
DENGUE,OK,1930,34.1,0.95,CASES,0,NULL,NULL
DENGUE,AR,1930,39,2.72,CASES,0,NULL,NULL
DENGUE,TX,1930,42.9,1.14,CASES,0,NULL,NULL
DENGUE,KS,1930,24,0.39,CASES,0,NULL,NULL
DENGUE,UT,1930,19.6,0.45,CASES,0,NULL,NULL
DENGUE,OR,1930,33.5,4.93,CASES,0,NULL,NULL
DENGUE,CA,1930,42.9,1.38,CASES,0,NULL,NULL
DENGUE,NE,1930,18.4,0.3,CASES,0,NULL,NULL
DENGUE,OH,1930,25.4,1.73,DEATHS,0,NULL,NULL
DENGUE,MT,1930,19.4,1.23,DEATHS,0,NULL,NULL
DENGUE,WI,1930,12.8,0.44,DEATHS,0,NULL,NULL
